id,sentence1,sentence2,sentence3,sentence4,label
TRAIN_026,[위생불량-이물질] 음식에서 이물질 나와 환불 요청했더니 회수하러 와서 확인하니까 본사에서 확인 후 내일 연락해달라고 함. 직접보고도 같은 말만 반복해서 회수거부하고 환불요청 철회함. (피자 토핑 위에서 발견된 것이 아니라 씹다가 나온 것임),"[위생불량-이물질] 음식에서 이물질 나와 회수 및 환불 요청드리니 두조각 남았다고 환불 50프로 진행이라 그러면서, 회수하러 오셔서 보시곤 본인업장에서 쓰는 식재료 이물질 아닌거 같다고 가게가서 확인 및 본사에서 확인 후 내일 연락 준다고 하시네요.  직접보시고도 같은말 반복하셔서 회수거부 및 환불요청 철회했습니다. (피자 토핑 위에서 발견된거 아니고 씹다가 나온거였습니다)","[위생불량-이물질] 음식을 먹다가 이물질을 발견했어요. 환불을 요청했더니 두 조각만 환불해주겠다고 했어요. 점원이 가게에 올라와서 확인한 후에도, 본사에서도 내일 연락해준다고 했어요. 하지만 저도 직접 확인한 결과, 가게에서 사용하는 식재료가 아닌 것 같아서 회수와 환불 요청을 철회했어요. (피자 토핑 위에서 발견된 것이 아니라, 씹다가 나온 것이었습니다)","[위생불량-이물질] 제 음식에서 이물질이 발견되었어요. 환불을 요청하니, 두 조각만 남겨놓고 50% 환불을 제안하더라고요. 그리고 이물질이 가게에서 사용하는 식재료가 아니라고 말씀하셨어요. 가게에서도 확인하고 본사에도 확인 후 내일 연락한다고 하시니까요. 제가 직접 보았을 때도 계속 같은 말을 반복하셔서 회수를 거부하고 환불 요청을 철회했습니다. (피자 토핑 위에서 발견된 게 아니라 식사 중에 씹다가 나온 거였습니다)",2
TRAIN_027,"보고싶었던 영화였는데 TV에서 끊어져서 아쉬웠어요. 영화를 보면서 한편의 어른 동화를 보는 느낌이었어요. 그 정도로 순수함과 힐링을 느낄 수 있었습니다. 다만 CG 퀄리티가 조금 부실한 것 같았지만, 나라씨의 연기에는 감동을 받았어요. 항상 느끼지만, 나라씨는 다른 사람들도 같이 울게 하는 재주가 있으신 것 같아요. 연기도 좋았고, 영화를 잘 봤습니다. ^^","보고 싶었던 영화였는데 티비에서 냉정하게 방영을 거부했어요. 영화를 보는 것보다 한편의 어른 동화를 보는 느낌이었어요. 순수함에 힐링되는 기분이 들었어요. 그래도 CG는 좀 아쉬웠지만, 나라씨가 울 때 같이 울었다는 사람들이 있는 걸 보니 감동이었어요. 언제 봐도 나라씨는 다른 사람들까지 같이 울게 하는 재주가 있으시네요. 연기도 좋았고, 영화를 잘 봤어요.","보고싶었던 영환데 티비에서 뙁! 한편의어른동화를본듯한 느낌이었어요 순수함에 힐링됐다고나할까 암튼,cg가좀부실한거같았지만 나라씨 울때 같이 울었다는ㅠ항상 느끼는 거지만 나라씨는 다른사람도같이 울게하는 재주가 있으신듯ㅎㅎ연기굿!영화잘봤어요^^",보고 싶었던 영화인데 TV에서 못 봤어요. 한편의 어른 동화 같은 느낌이었어요. 순수함에 힐링되었다고 할까요? 암튼 CG가 조금 부실한 거 같았지만 나라씨가 울 때 같이 울었어요ㅠ 항상 느끼는 거지만 나라씨는 다른 사람도 같이 울게 해주는 재주가 있으신 것 같아요ㅎㅎ 연기 굿! 영화 잘 봤어요^^,3
TRAIN_028,"이 가격에 이런 수준의 질이면 매우 만족스럽습니다. 비싼 생선을 사용하진 않아도, 주인장의 손질 능력은 훌륭합니다. 이 곳은 내 집 옆인데, 너무 많이 알려지면 고객이 늘어나서 내가 불편할 것 같아서 잘 알려지지 않았으면 좋겠네요. 그래도 동네 사람들은 잘 알고 있는 곳이니까요.","이곳의 가격 대비 품질은 꽤 인상적입니다. 물론 가격에 비추어 보면 고급 생선을 사용하진 않겠지만, 같은 생선이라도 운영자님의 세심한 손질 능력은 매우 뛰어나다는 생각이 들었습니다. 저희 집 바로 옆에 위치해 있어서요. 정말 좋다고 평가하려면 조금 더 생각해봐야 할 것 같지만, 손님들이 이미 많이 찾는 곳이라서 제가 별도로 언급할 필요는 없을 것 같습니다. 이미 지역 주민들이 잘 아는 곳이니까요.",여긴 이가격에 이정도면 상당한건데...... 물론 이가격에 비싼 생선을 쓰는건 아니겠지만... 같은 생선이라도 이집 아저씨 손질을 상당히 잘 해놓으셨던데~ 우리 옆집인데 좋다는 글은 왠만하믄 쓰지 말아야 겠다는 손님 많아서 나 좋을건 없을 듯. 어짜피 동네 사람들 왠만큼 가는 집,"이곳의 가격에 비해 퀄리티는 매우 높네요. 비싼 생선을 사용하진 않아도, 같은 생선이라도 주인장의 손길이 느껴지더라고요. 제 집 바로 옆이라, 너무 좋다고 말하면 손님이 많아져서 제게는 별로일 것 같아요. 그래도 동네 사람들이 이곳을 찾는 이유가 있겠죠.",3
TRAIN_029,"세계적 명품 공연을 간접적으로라도 볼 수 있게 해준 메가박스에 감사드려요. 원래라면 중간에 휴식 시간이 있었을텐데, 중단 없이 이어져서 조금 숨이 차긴 했지만... 그래도 재미있었어요. 가운데 자리에서 본 몰입감은 마치 직접 보는 것 같았어요. 최고였습니다.","세계적인 오리지널 공연을 간접적으로라도 볼 수 있어서 매우 만족스러웠습니다. 메가박스에 감사의 말을 전하고 싶네요. 틈 없이 연속적으로 보는 과정에서 약간 숨이 차긴 했지만, 그래도 전반적으로 즐거웠습니다. 중앙 자리에서 보니 몰입감이 상당했습니다. 정말 최고였어요!",이런 세계적 오리지널 명공연을 이렇게 간접적으로라도 즐길수있게 해준 메가박스에 감사하며.. ㅋ실제같았음 장 마다 브레이크타임이잇엇을텐데 숼틈없이봐서 좀 숨막혔던거 빼고는.. 재밌었음^^ 자리도 정가운데였어서 몰입감이 꽤직접보는것처럼 느껴졌음^_^최고,"세계적으로 유명한 공연을 보러 갈 수 없어도 간접적으로라도 즐길 수 있게 해준 메가박스에 감사의 마음을 전하고 싶네요. 각 장면마다 휴식시간 없는 연속 상영은 조금 가슴이 답답했지만, 그럼에도 불구하고 즐거웠어요. 그리고 중앙에 위치한 좌석 덕분에 실제로 공연장에서 보는 것처럼 깊게 몰입할 수 있었어요. 정말 최고의 경험이었습니다.",3
TRAIN_030,"치즈렐라버거에 11% 할인 받아서 올엑스트라와 치즈추가로 9200원을 냈는데... 집에서 확인해보니 굉장히 실망이 더 크네요. 치즈는 없고, 야채 배치도 엉망이었어요. 주문 후 2분 만에 나와서 이미 이상하다는 걸 느꼈죠... 맛은 당연히 버거킹이지만, 서비스가 매우 아쉽네요. 햄버거를 받기 전에 반드시 확인하시길 바라요. 매장에서 아닌 이상, 포장상태를 꼼꼼히 확인하시는게 좋을 것 같아요.","난 분명 치즈렐라버거를 11프로 할인 받았지만 올엑스트라와 치즈추가로 9200원을 냈다 그런데...  집에 와서 보니........... 왜? 치즈도 없으며, 야채 구성은 이따위지? 오더 넣은지 2분도 체 안돼서 나왔을 때부터 알아봤지만... 그냥 머... ㅎㅎㅎ 맛은 그냥 버거킹이고 서비스가 개판이니 꼼꼼히 확인하고 햄버거 받길 바랍니다. 매장서 드실 거 아님 그냥 버거는 그냥 한번 포장 열어보고 갖고 가시길 ㅎㅎ 퉤","치즈렐라 버거를 할인 받아 주문했는데, 어떤 결함이 있더라구요. 치즈추가 요청과 야채 추가도 함께 했었는데, 돌아와서 봤더니 치즈도 없고 야채도 별로 없어요. 주문한지 2분만에 나왔길래 좀 의아했지만 맛은 그저 그런 무난한 버거킹이었네요. 서비스에 좀 더 신경쓰면 좋겠어요, 참고로 포장시에는 꼭 확인해보시는 것을 추천드려요!","치즈렐라 버거를 할인 받아 주문했는데, 추가 메뉴를 선택해서 총 9200원을 지불했습니다. 하지만 집에 와서 보니 주문한 상품이 정확히 제공되지 않았어요. 컴포넌트들의 질도 조금 떨어지는 것 같았습니다. 서비스에 대한 개선이 필요하다고 생각합니다. 포장 주문을 하실 경우, 꼼꼼히 확인하고 받아가시길 추천드려요.",2
TRAIN_031,"재구매한 배추김치와 총각김치가 너무 맛있어서 다시 주문했는데, 이번 김치는 저번에 비해 양념이 너무 없고 맛도 없네요..ㅠㅠ 익혀도 맛이 나오지 않아서 실망했어요. 김치 맛이 주문할 때마다 일관되지 않으면 믿고 주문하기 어려울 거 같아요. 포장은 꼼꼼하게 잘 왔어요.","재구매 했던 배추김치와 총각김치가 너무 맛있어서 또 주문했는데, 이번에는 양념이 전보다 적고 맛도 없네요ㅠㅠ 익히면 맛이 좋아지지 않을까 했는데, 익혀도 여전히 맛이 없어요... 김치 맛이 주문할 때마다 다르면 정말 주문하기 힘들어질 거 같아요.. 포장은 꼼꼼하게 잘 와서 좋았어요.","재구매한 배추김치와 총각김치 맛이 너무 좋아서 다시 주문했는데, 이번에 받은 김치는 양념이 저번에 비해서 많이 적고 맛도 없었어요.. 익혀도 여전히 맛이 나지 않았어요. 김치의 맛이 주문할 때마다 일관되지 않아서 신뢰하기가 힘들어요. 하지만 포장은 꼼꼼하게 잘 왔습니다.",재구매 배추김치도 총각김치도 너무 맛있어서 재주문했는데 이번 김치는 양념이 저번에 비해 너무 없고 맛도 없네요..ㅠㅠ익히면 괜찮을까 싶었는데 익혀도 맛없고..김치맛이 주문할때마다 틀리면 믿고 주문하긴 힘들겠네요.. 포장은 꼼꼼하게 잘 왔어요..,4
TRAIN_032,어제 만든 감자튀김을 주문했는데... 왜이렇게 눅눅하고 최악이었을까요? 저녁에 가면 또 어떤 튀김이 나올지 상상이 안되네요ㅋㅋ 햄버거에 야채 추가하려고 했는데 추가가 안되더라고요. 그냥 기본으로 주셨어요. 제가 그 자리에서 바로 확인해봐야 할까요? 진짜 너무하네요ㅋㅋ 아르바이트생 문제인가요?ㅋㅋ,어제 만든 감자튀김을 파시나... 비온것도 아닌데 눅눅하니 최악이였네요 12시에 갔는데 이러면 밤 늦게 가면 도데체 어떤게 튀어나오는거죠 ㅋㅋ 햄버거에는 야채추가 했는데 추가안됬습니다. 기본으로 줫네요 두 개 모두. 그 자리에서 열어서 확인해봐야하는건가요 진짜 너무하는구만 ㅋㅋ 알바생 문제인가요?ㅋㅋ,"어제 만든 감자튀김을 먹었는데... 조금 축축해서 별로였어요. 비가 내리지 않은 날인데도 불구하고 좀 불쾌한 상황이었습니다. 저녁 늦게 가게 된다면 더 신경써야할 것 같아요. 햄버거에 야채 추가를 요청했는데, 추가되지 않았습니다. 기본 메뉴로 제공되었어요. 그 자리에서 확인해봐야하는 건가 싶기도 하네요. 정말이지 조금 실망스러웠습니다. 알바생의 실수인걸까요?","어제 만든 감자튀김은 정말 최악이었습니다. 비온 것도 아니었는데 눅눅하고 맛이 별로였어요. 저녁 늦게 가면 어떤 음식이 나오는지 상상도 못하겠네요. 햄버거에는 야채 추가를 했는데 추가되지 않아서 정말 실망했습니다. 야채 추가는 기본으로 되어야 하는 것인데, 그냥 두 개의 햄버거만 주셨어요. 제대로 확인해봐야 할 일인데 어째서 그런 일이 생긴 걸까요? 알바생의 실수일까요? 정말 너무하지 않나 싶네요.",2
TRAIN_033,"배달 중점. 현장 서비스 떨어짐. 음식 준비 지연. 문제 제기 시, 빠른 해결 약속. 아내와 아이들 덕분에 방문. 건물 프로그램 외에는 절대 다시 안가겠다.","배달 서비스에 집중하는 바람에 현장에서는 서비스가 부족하게 느껴졌습니다. 주문이 지체되는 점도 아쉽고, 불편을 전하면 그때서야 해결해주는 상황도 만족스럽지 않았습니다. 가족들이 좋아하는 곳이라서 방문하긴 했지만, 만약 다른 선택지가 있다면 다른 곳을 선호할 것 같습니다.","배달에 너무 집중해서인지 현장에서는 서비스가 조금 부족한 것 같아요. 음료나 음식이 나오는 속도도 느려서 아쉬웠어요. 불만을 제기하면 바로 처리한다는 것을 행동으로 보여주기 까지 시간이 걸리더라구요. 가끔은 가족들이 여기를 원해서 찾아가는데, 그렇지 않았다면 잘 안갔을 것 같아요.",배달에 신경 쓰느라 현장에선 오히려 홀대 받는 느낌. 나오는 것도 밀리는 느낌. 컴플레인 하면 번호 물어보고 금방 해준다라는 처세에 가까운 답변으로 그때가서야 해줌. 다른 곳은 더 먹을 것이 없고 아내랑 아이들이 그나마 여기라고 해서 어쩔 수 없이 감. 건물 안에 프로그램만 없으면 절대 안감.,4
TRAIN_034,"비건 친구한테 추천받아서 여기 갔는데, 다른 비건 식당들과는 차원이 다른 맛이더라고요ㅋㅋㅋ 브루고뉴 스타일의 리조토, 신선한 시금치 패스코파스타, 그리고 고기가 없는데도 풍부한 맛이 있는 노미트 보울을 시켰어요. 한국에도 더 많은 비건 식당이 생겨났으면 좋겠다는 생각이 들었답니다. 샐러드와 야채들은 정말 다 맛있었는데, 친구들과 대화하느라 정확한 메뉴의 맛은 기억에 안 남아버렸네요;.; 어쨌든 맛이 없어서 포기하지 않고 다 먹었으니까 잘 먹은 거겠죠??","비건 식당 추천. 브루고뉴풍 리조토, 시금치페스코파스타, 노미트보울 시켰음. 샐러드 야채 맛있음. 맛은 기억 안남. 그래도 중단 안하고 먹음. 잘 먹었을듯.","비건 친구가 약속 잡을 때 여기만 간다네요ㅋㅋㅋ 브루고뉴풍 리조토, 시금치페스코파스타, 노미트보울 시켰습니다. 한국 비건식당 더 만들어줘라~! 샐러드 야채 다 맛있어요. 친구들이랑 대화하느라 정확히 어떤게 어떻게 맛있었는지 기억에 안남네요;.; 암튼 맛없어서 우엑 하고 먹는걸 중단하지 않았으니 잘 먹었겠지요 ??","비건 식당인 이곳은 제 비건 친구가 너무 좋아해서 매번 여기로 약속을 잡아요ㅋㅋㅋ 브루고뉴풍 리조토, 시금치페스코파스타, 노미트보울을 주문했어요. 비건식당이 더 많아졌으면 좋겠어요~! 샐러드와 야채 요리들이 정말 맛있었어요. 대화에 너무 쏠려서 정확히 어떤 음식이 어떻게 맛있었는지 기억이 안 남네요;.; 어쨌든 맛이 없어서 중단하지 않고 먹었으니까 잘 먹은 거겠죠??",3
TRAIN_035,"후기를 잘 안 쓰는 편인데요.... 아르바이트 직원들의 서비스 마인드가 좀 부족한 것 같아요. 햄버거와 감자튀김이 차갑고 기름에 잠겨서 느끼하고 눅눅했어요.... 솔직히 주변에 있는 다른 지점과 비교해보면 맘스터치의 감자튀김은 정말 중요한 요소인데, 다시는 가고 싶지 않을 정도입니다.","후기를 잘 안쓰는 편이지만... 아르바이트 직원분들의 서비스 마인드는 좀 아쉬웠어요. 햄버거는 차갑고, 감자튀김은 기름에 쩌들어서 눅눅하고... 집 근처 다른 지점과 비교하면 맘스터치는 감자튀김이 정말 생명같은데, 다시 가고 싶지 않은 기분이네요.",후기 잘 안남기는데....  아르바이트 서비스 마인드는 뒤로 제쳐두고라도 햄버거 식은거랑 감자튀김은 언제 만들었는지 차갑고 기름에 쩌들어서 눅눅하고.... 솔직히 집근처 타 지점이랑 비교돼요... 맘스터치는 감자튀김이 생명인데 진짜 다신 안가고싶네요,"고객님이 귀찮으셨던 주문 후기를 남겨주셨네요. 저희 매장의 서비스 마인드는 아쉽게도 다소 미흡했던 것 같습니다. 햄버거와 감자튀김의 온도와 기름 냄새에 대해서도 불만이 있으셨군요. 주변 매장과 비교해보았을 때 맘스터치의 감자튀김이 가장 매력적이라고 생각하시는데, 이번 경험으로 인해 다시 방문하고 싶지 않으신 것 같네요.",3
TRAIN_036,"가게를 옮기기 전엔 자주 다녔습니다. 가성비 좋은 모밀, 하지만 가격은 올랐으며 모밀 양은 줄었습니다. 롤엔 결함이 있어요. 예전엔 배부른데도 지금은 배고픔이 남아요. 오랜만에 와서 실망입니다. 다시 올 생각 없고, 경희대 주변에 더 많은 식당이 있습니다. 이전의 경쟁력은 사라져 버렸습니다.",사장님.. 예전에 가게 옮기기 전에 자주 갔는데 싼가격에 모밀도 엄청 많이 주셔서 너무 좋았었는데 가격이 오른건 괜찮은데요 모밀 양이 한젓가락밖에 안되고 롤도 집으면 다 풀리네요.. 예전엔 배불러서 남겼는데 다 먹어도 배고프고요ㅠㅠ 초심을 잃으신듯해요 오랜만에 왔는데 기분이 안좋네요 다신 안올듯합니다 여기 경희대 주변에 맛있고 합리적인 식당 많으건 잘 아실텐데.. 이제 경쟁력이 없네요,"사장님, 예전에 가게 이사하기 전에 정말 좋아했었어요. 가격이 조금 오른 것은 상관 없지만, 모밀 양이 정말 적어진 것은 아쉽네요. 롤도 잡기 힘들 정도로 불안정해요. 예전에는 가득 찬 속을 남기기도 했는데, 이제는 배가 고프네요. 오랜만에 방문했는데 기대 이하였어요. 다시는 찾을 생각이 없어요. 합리적인 가격과 맛있는 음식이 가득한 경희대 주변 식당을 모르진 않으실텐데, 경쟁력을 잃은 것 같아요.","사장님, 예전에는 그 가게에서 많은 양의 모밀을 저렴한 가격에 즐길 수 있어서 정말 좋았는데요. 최근엔 가격이 올랐는데 모밀 양이 줄어서 실망이 크더라고요. 롤을 집으면 다 풀리는 것도 문제인데, 더 큰 문제는 여전히 배가 고프다는 점입니다. 예전에는 식사 후에 배가 부르게 느껴지곤 했는데요... 경희대 주변에는 많은 수의 맛있고 합리적인 식당들이 있어서 이곳에 와야 하는 이유가 좀 떨어지는 것 같아요.",2
TRAIN_037,"우리가 일반적으로 알고 있는 베트남 음식과는 조금 다른 맛이었어요. 그러나 맛은 좋았답니다. 특이한 반깐 껍데기가 있었지만 맛있었고, 쌀국수는 우리가 알고 있는 투명한 면과는 조금 다른 종류였어요. 베트남 음식에 익숙하신 분들은 함께 제공되는 향신료를 추가해서 먹으면 더 맛있을 것 같아요. 베트남 커피도 직접 내리는 방식이라 한 번씩 도전해볼 만했어요. 처음 방문하시는 분들을 위해 음식에 대한 설명도 친절하게 해주셨습니다.","우리가 일반적으로 알고 있는 베트남 음식과는 다른 스타일의 맛이에요. 그래도 전체적으로 맛있었습니다. 특이한 맛이지만 매력이 있었어요. 쌀국수는 기존에 알고 있는 투명한 쌀국수면과는 다른 종류였어요. 베트남 음식에 익숙하신 분들은 함께 제공하는 향신료를 추가해서 드셔보세요. 베트남 커피도 직접 내릴 수 있는데, 한 번쯤 경험해보기 좋아요. 처음 오시는 분들도 먹는 방법 등에 대해 친절하게 안내해주셔서 좋았습니다.",우리가 아는 베트남 음식이 아님. 맛있음 ㅎㅎ 반깐 특이한데 맛있음 ㅋ 쌀국수는 쌀국수인데 우리가 아는 그 투명한 쌀국수 면이 아님. 베트남 음식에 익숙하면 같이 주는 향신료 더 넣어서 먹으면 됨. 베트남 커피도 직접 내려먹는데 한번쯤 먹어볼만 함. 처음 오는 사람들을 위해 먹는 법 등등 설명이 친절함.,우리가 아는 베트남 음식과는 다름. 맛있음. 조금 특이하지만 맛있음. 쌀국수는 그 투명한 면이 아님. 익숙하면 향신료 추가로 먹어보면 됨. 베트남 커피도 한번쯤 먹어봄. 설명이 친절.,3
TRAIN_038,정말 그지같다 .. 약국앞애 할머니 아침부터 욕지걸이에 도깨비시장 오디 가겠나 시장상인회라고 전화를 거니 나몰라라.. 그럼 시장 상인회라고 할수도 없지 않나?  물어보고 안 살수도 있는거지 그거 가지고 아침부터 ○○○○○이라고 욕하는 할머니나  시장상인회나 이러니 젊은 사람들이 시장 안가는건데 뭔 방학동 명물이라고 쭛쯧,"정말로 불쾌했습니다. 약국 앞에서 아침부터 폭언을 퍼붓는 분, 그리고 시장 상인회에서는 전혀 도움이 되지 않았습니다. 무엇을 찾아서 사고 싶은지 물어보는 것은 분명히 가능한 일이지 않나요? 이러한 경험으로 인해 젊은 세대가 시장을 방문하지 않는 것 같습니다. 이런 상황이 방학동의 명물이라고 말하실 수 있을까요?","도대체 무슨 상황인지... 약국 앞 할머니가 욕지거리로 아침을 시작하니, 마치 도깨비 시장 같아요. 시장 상인회에 전화하니 아무런 답변도 없어요. 그럼 이런 일이 생길 수도 있지 않을까요? 물건을 보고 안 사는 것도 자유 아닌가요? 이런 할머니와 시장 상인회 때문에 젊은 세대들이 시장을 멀리하는 거 같아요. 방학동 명물이라... 조금 미묘하네요.","정말 불편했어요. 약국 앞에서 아침부터 소란스러운 상황이었고, 시장 상인회엔 도움을 청하려해도 소용이 없었네요. 상품을 물어본다고 해서 반드시 사야하는 것은 아니잖아요? 아침부터 불쾌한 말을 하는 사람들, 시장 상인회의 무관심함 때문에 젊은 사람들이 시장을 찾지 않는 이유를 이해할 수 있었어요. 이게 어떻게 방학동 명물이라는 건지 의문이네요.",1
TRAIN_039,"처음에는 친절했지만, 전화로 문의하면 엄청 귀찮아 하고 방문하라고 함. 여분 필름은 일주일도 안되서 재방문했더니 부착비를 무조건 내라고 함. 카메라 보호 필름을 3000원에 팔고 부착해주는 곳도 많은데 말만 존댓말이고 명령조에 질문을 차단하고 한숨부터.. 점점 이런식으로 변해가는 것이 안타까울 따름.","처음에는 정말 친절하셨는데요... 전화로 문의하면 매번 귀찮아하시고, 방문하라고만 하시더라고요. 추가 필름도 일주일도 안되서 재방문했는데 무조건 부착비를 내라고 하셨어요. 그것도 전체 부착이 아니라 카메라 보호 필름만 부착하는데 3000원을 내라는 거예요. 필름은 3000원에 팔고 부착까지 도와주는 곳도 많은데 말이죠... 방문하면 말은 존댓말을 쓰지만 명령조로 말하고 질문하면 한숨부터... 점점 이런 모습으로 변하시는 건 안타깝네요.","처음에는 서비스가 친절했지만, 전화로 문의하면 너무 귀찮아 하고 방문하라고만 하더라고요. 사실 여분 필름은 일주일 안에 다시 방문해서 부착해주신다고 했지만, 부착비를 따로 내라고 하더라고요. 필름을 팔고 부착까지 해주는 곳도 많은데, 왜 부착비를 따로 받는지 이해가 안 가네요. 방문하면 말은 존댓말로 하지만 명령조로 말하고 질문하면 한숨부터 내쉬는 건 정말 안타깝습니다. 점점 서비스가 이렇게 변하는 건 안타깝네요.",처음엔 친절했지만.. 전화로 문의하면 일단 엄청 귀찮아 하고 무조건 방문하라고 함. 여분필름 부착해 준다고 일주일도 안되서 재방문 했더니 무조건 부착비 내라고.. 전체 부착도 아니고 카메라 보호필름 부착을 부착비 3000원이나 내라고.. 필름을 3000원에 팔고 부착까지 해주는 곳도 많은데.. 방문하면 말만 존댓말이고 다 명령조에 질문 무조건 차단하고 질문하면 한숨부터.. 점점 이렇게 변하는게 안타까울 따름,4
TRAIN_040,"숨겨진 동네 맛집입니다. 평점 없는게 안타까워 리뷰 남깁니다. 사장님은 요리하시고 사모님이 배달하시는 곳이에요 :)  여기 간짜장이랑 탕수육이 진짜 짱입니다. 간짜장 여기처럼 제대로 하는 곳 진짜 드물어요. 짬뽕은 약간 맑은 짬뽕인데 자극적이지 않아요. 탕수육 소스는 평범한 것 같은데 오이가 엄청 크게 썰려서 들어있는게 특징이고, 탕수육 튀김이 진짜 레알이에요.","숨겨진 보석 같은 맛집이에요. 평점이 없어서 아쉽지만 리뷰 남기려고 해요. 사장님이 요리하시고 사모님이 배달하시는 곳이에요 :) 여기 간짜장과 탕수육이 정말 최고에요. 간짜장은 이렇게 제대로 해주는 곳이 드물어요. 짬뽕은 조금 맑은 편이지만 자극적이지 않아요. 탕수육 소스는 평범한데 오이가 크게 썰려서 들어있는 게 특징인데, 탕수육 튀김은 정말 실제같아요.",숨겨진 동네 맛집이에요. 평점이 없어서 아쉬워서 리뷰를 남깁니다. 사장님은 요리하시고 사모님이 배달하시는 곳이에요. 간짜장과 탕수육이 정말 맛있어요. 간짜장을 이렇게 잘하는 곳은 찾기 힘들어요. 짬뽕은 약간 맑은 맛이지만 자극적이지 않아요. 탕수육 소스는 평범한 편인데 오이가 크게 썰려서 특별한 맛을 낸답니다. 탕수육 튀김도 정말 맛있어요.,"숨겨진 동네 맛집이에요. 평점이 없어서 아쉬워서 리뷰를 남깁니다. 사장님이 요리하시고 사모님이 배달을 담당하시는 곳이에요. 이 곳의 간짜장과 탕수육은 정말 최고입니다. 간짜장은 이렇게 제대로 된 곳이 드물어요. 짬뽕은 약간 맑은 스타일이지만 매우 맛있어요. 탕수육 소스는 평범한 것 같지만 오이가 크게 썰려서 특이한 맛을 느낄 수 있고, 탕수육 튀김은 정말 진짜입니다.",1
TRAIN_041,"서비스가 약간 아쉬웠습니다. 직접 운영하는 곳이 아닌 것 같아요. 문자 안내를 받고 제품을 찾아갔는데, 미리 안내 받지 못한 직원이 계시더군요. 또한 매장 내에서 담배 냄새같은 부분이 좀 거슬렸습니다. 서비스 개선이 필요한 부분이 몇 가지 있어보입니다. 제품의 품질은 좋으나, 서비스 부분에서 조금 더 향상될 필요성이 있다고 느꼈습니다. 방문 시 서비스에 대한 기대는 조금 줄이고 방문하시면 좋을 것 같아요.",서비스가 최하임. 여기는 본사에서 운영하는게 아닌듯함. 문자안내받고 옷 찾으러갔는데 1층 직원이 눈도 안처다보고 해당 매장가라함.(안내데스크도 없음) 매장에서 직원이 기장 잡아주는데 담배쩔은 냄새가..  매장 당장나가고  싶었음. 좋은 제품 만드는것도 좋지만 서비스 개선도 되어야 할듯.(일반 아울렛보다 못한거 같음) 여기 방문시 서비스는 기대하지 말고 방문하는게 좋을듯 함.,"서비스 측면에서는 조금 미흡했다는 느낌이 들었습니다. 아마 이곳이 본사 운영이 아닌 것 같았던 것 같아요. 문자로 안내를 받고 방문했지만, 1층 직원의 안내가 부족하고 매장 직원의 행동도 개선이 필요해 보였습니다. 뛰어난 제품을 만드는 것도 중요하지만, 고객 서비스에도 집중할 필요가 있다고 생각합니다. 이곳을 방문하실 때는 서비스 면에서 크게 기대하지 않는 편이 좋을 것 같습니다.","서비스에 실망했습니다. 본사 운영인 줄 알았지만 그렇지 않은 것 같아요. 문자 안내를 받고 가게에 갔는데, 1층 직원들은 제게 관심이 없어 보였습니다. 또한, 매장 직원이 상품을 보여주는 동안 담배 냄새가 났습니다. 품질이 좋은 제품을 만드는 것도 중요하지만, 서비스 개선도 필요하다고 생각합니다. 아울렛 서비스보다 못한 것 같아요. 방문하실 때는 서비스에 대한 기대를 하지 않는 게 좋을 것 같습니다.",2
TRAIN_042,카카오점수(당시 5.0점) 믿고 갔는데 대실망입니다. 마늘 떨어졌다고 안주는데 아들은 마늘없이 못 먹는다고 사왔습니다. 군대 휴가나온 아들도 별루라고 하고 딸은 한입 먹더니 못 먹습니다. 항상 가던 2.3점 짜리 양꼬치보다 맛없습니다. 심지어 탕수육도 별루입니다.  진심으로 비추입니다.,"카카오점수(당시 5.0점)를 믿고 방문했는데, 제 기대와는 조금 다른 경험이었습니다. 마늘이 떨어져서 안주를 제공하지 않았는데, 저희 아들은 마늘이 없이는 음식을 먹지 못했습니다. 군대 휴가에서 돌아온 아들조차도 별로라고 말하고, 딸도 한입 먹은 후에는 더 이상 먹지 않았습니다. 항상 가던 2.3점짜리 양꼬치보다 맛이 떨어진다는 느낌을 받았습니다. 게다가 탕수육도 그렇게 좋지 않았습니다. 솔직히 말해서 비추천합니다.","카카오점수가 높아서 (당시에는 5.0점이었는데,) 기대하고 갔는데, 엄청 실망했어요. 마늘이 떨어져서 안주를 안 주는데, 아들은 마늘 없이는 못 먹는다며 스스로 가져왔어요. 군대 휴가에서 온 아들도 맛이 별로라고 하고, 딸은 한 입 먹자마자 못 먹겠다고 했어요. 항상 가던 2~3점짜리 양꼬치보다 맛도 없었어요. 심지어 탕수육도 별로였어요. 진심으로 추천하지 않습니다.","카카오점수(당시 5.0점) 믿고 갔는데 너무 실망했어요. 안주에 마늘이 떨어졌다고 해서 안 주는데, 제 아들은 마늘 없이는 못 먹는다고 해서 사왔었거든요. 군대에서 휴가 나온 아들도 별로라고 하고, 딸은 한 입 먹은 후로 못 먹겠다고 해요. 항상 가던 2.3점짜리 양꼬치보다 맛이 없어요. 탕수육도 별로에요. 정말로 비추천합니다.",1
